Country/Region,Cumulative_cases,Cumulative_deaths,Daily_cases,Daily_deaths,DataLevel,Date,Time_since_1_Daily_cases_cases,Time_since_30_Daily_cases_cases,Time_since_1_Daily_deaths_cases,Time_since_30_Daily_deaths_cases,Time_since_1_Cumulative_cases_cases,Time_since_30_Cumulative_cases_cases,Time_since_1_Cumulative_deaths_cases,Time_since_30_Cumulative_deaths_cases,Confirmed_cases_change,Cumulative_cases_change,Confirmed_deaths_change,Cumulative_deaths_change,retail_and_recreation_percent_change_from_baseline_x,grocery_and_pharmacy_percent_change_from_baseline_x,parks_percent_change_from_baseline_x,transit_stations_percent_change_from_baseline_x,workplaces_percent_change_from_baseline_x,residential_percent_change_from_baseline_x,Latest_Population_total_x,5_year_percent_change_Population_total_x,Latest_GDP (current US$)_x,5_year_percent_change_GDP (current US$)_x,Latest_GDP growth (annual %)_x,5_year_percent_change_GDP growth (annual %)_x,Latest_Population_male (% of total population)_x,5_year_percent_change_Population_male (% of total population)_x,Latest_Population ages 65 and above_total_x,5_year_percent_change_Population ages 65 and above_total_x,Latest_School enrollment_primary (% gross)_x,5_year_percent_change_School enrollment_primary (% gross)_x,Latest_Life expectancy at birth_total (years)_x,5_year_percent_change_Life expectancy at birth_total (years)_x,Latest_Population_male_x,5_year_percent_change_Population_male_x,Latest_Population ages 65 and above (% of total population)_x,5_year_percent_change_Population ages 65 and above (% of total population)_x,Latest_Population ages 65 and above_male (% of male population)_x,5_year_percent_change_Population ages 65 and above_male (% of male population)_x,Region_x,IncomeGroup_x,IncomeGroup_rank_x,retail_and_recreation_percent_change_from_baseline_y,grocery_and_pharmacy_percent_change_from_baseline_y,parks_percent_change_from_baseline_y,transit_stations_percent_change_from_baseline_y,workplaces_percent_change_from_baseline_y,residential_percent_change_from_baseline_y,Latest_Population_total_y,5_year_percent_change_Population_total_y,Latest_GDP (current US$)_y,5_year_percent_change_GDP (current US$)_y,Latest_GDP growth (annual %)_y,5_year_percent_change_GDP growth (annual %)_y,Latest_Population_male (% of total population)_y,5_year_percent_change_Population_male (% of total population)_y,Latest_Population ages 65 and above_total_y,5_year_percent_change_Population ages 65 and above_total_y,Latest_School enrollment_primary (% gross)_y,5_year_percent_change_School enrollment_primary (% gross)_y,Latest_Life expectancy at birth_total (years)_y,5_year_percent_change_Life expectancy at birth_total (years)_y,Latest_Population_male_y,5_year_percent_change_Population_male_y,Latest_Population ages 65 and above (% of total population)_y,5_year_percent_change_Population ages 65 and above (% of total population)_y,Latest_Population ages 65 and above_male (% of male population)_y,5_year_percent_change_Population ages 65 and above_male (% of male population)_y,Region_y,IncomeGroup_y,IncomeGroup_rank_y,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Latest_Population_total,5_year_percent_change_Population_total,Latest_GDP (current US$),5_year_percent_change_GDP (current US$),Latest_GDP growth (annual %),5_year_percent_change_GDP growth (annual %),Latest_Population_male (% of total population),5_year_percent_change_Population_male (% of total population),Latest_Population ages 65 and above_total,5_year_percent_change_Population ages 65 and above_total,Latest_School enrollment_primary (% gross),5_year_percent_change_School enrollment_primary (% gross),Latest_Life expectancy at birth_total (years),5_year_percent_change_Life expectancy at birth_total (years),Latest_Population_male,5_year_percent_change_Population_male,Latest_Population ages 65 and above (% of total population),5_year_percent_change_Population ages 65 and above (% of total population),Latest_Population ages 65 and above_male (% of male population),5_year_percent_change_Population ages 65 and above_male (% of male population),Region,IncomeGroup,IncomeGroup_rank
Algeria,3848.0,444.0,199.0,7.0,Country/Region,2020-04-29,88.0,59.0,57.0,47.0,88.0,61.0,57.0,50.0,0.5075757575757576,0.054535489175116414,0.3999999999999999,0.016018306636155666,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,4006.0,450.0,158.0,6.0,Country/Region,2020-04-30,89.0,60.0,58.0,48.0,89.0,62.0,58.0,51.0,-0.20603015075376885,0.041060291060291076,-0.1428571428571429,0.013513513513513598,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,4154.0,453.0,148.0,3.0,Country/Region,2020-05-01,90.0,61.0,59.0,49.0,90.0,63.0,59.0,52.0,-0.06329113924050633,0.036944583125312125,-0.5,0.006666666666666599,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,4295.0,459.0,141.0,6.0,Country/Region,2020-05-02,91.0,62.0,60.0,50.0,91.0,64.0,60.0,53.0,-0.04729729729729726,0.03394318728935963,1.0,0.013245033112582849,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,4474.0,463.0,179.0,4.0,Country/Region,2020-05-03,92.0,63.0,61.0,51.0,92.0,65.0,61.0,54.0,0.2695035460992907,0.04167636786961593,-0.33333333333333337,0.008714596949890963,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,4648.0,465.0,174.0,2.0,Country/Region,2020-05-04,93.0,64.0,62.0,52.0,93.0,66.0,62.0,55.0,-0.027932960893854775,0.03889137237371476,-0.5,0.004319654427645814,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,4838.0,470.0,190.0,5.0,Country/Region,2020-05-05,94.0,65.0,63.0,53.0,94.0,67.0,63.0,56.0,0.09195402298850586,0.04087779690189319,1.5,0.010752688172043001,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,4997.0,476.0,159.0,6.0,Country/Region,2020-05-06,95.0,66.0,64.0,54.0,95.0,68.0,64.0,57.0,-0.16315789473684206,0.032864820173625464,0.19999999999999996,0.012765957446808418,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,5182.0,483.0,185.0,7.0,Country/Region,2020-05-07,96.0,67.0,65.0,55.0,96.0,69.0,65.0,58.0,0.16352201257861632,0.03702221332799671,0.16666666666666674,0.014705882352941124,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,5369.0,488.0,187.0,5.0,Country/Region,2020-05-08,97.0,68.0,66.0,56.0,97.0,70.0,66.0,59.0,0.0108108108108107,0.0360864531069085,-0.2857142857142857,0.010351966873705987,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,5558.0,494.0,189.0,6.0,Country/Region,2020-05-09,98.0,69.0,67.0,57.0,98.0,71.0,67.0,60.0,0.010695187165775444,0.03520208604954367,0.19999999999999996,0.012295081967213184,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,5723.0,502.0,165.0,8.0,Country/Region,2020-05-10,99.0,70.0,68.0,58.0,99.0,72.0,68.0,61.0,-0.12698412698412698,0.029686937747391173,0.33333333333333326,0.0161943319838056,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,5891.0,507.0,168.0,5.0,Country/Region,2020-05-11,100.0,71.0,69.0,59.0,100.0,73.0,69.0,62.0,0.018181818181818077,0.02935523326926437,-0.375,0.009960159362549792,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,6067.0,515.0,176.0,8.0,Country/Region,2020-05-12,101.0,72.0,70.0,60.0,101.0,74.0,70.0,63.0,0.04761904761904767,0.02987608215922588,0.6000000000000001,0.015779092702169706,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,6253.0,522.0,186.0,7.0,Country/Region,2020-05-13,102.0,73.0,71.0,61.0,102.0,75.0,71.0,64.0,0.05681818181818188,0.030657656172737857,-0.125,0.013592233009708687,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,6442.0,529.0,189.0,7.0,Country/Region,2020-05-14,103.0,74.0,72.0,62.0,103.0,76.0,72.0,65.0,0.016129032258064502,0.030225491763953283,0.0,0.013409961685823646,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,6629.0,536.0,187.0,7.0,Country/Region,2020-05-15,104.0,75.0,73.0,63.0,104.0,77.0,73.0,66.0,-0.010582010582010581,0.02902825209562243,0.0,0.013232514177693666,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,6821.0,542.0,192.0,6.0,Country/Region,2020-05-16,105.0,76.0,74.0,64.0,105.0,78.0,74.0,67.0,0.02673796791443861,0.02896364459194456,-0.1428571428571429,0.011194029850746245,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
Algeria,7019.0,548.0,198.0,6.0,Country/Region,2020-05-17,106.0,77.0,75.0,65.0,106.0,79.0,75.0,68.0,0.03125,0.02902800175927278,0.0,0.011070110701107083,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,,,,,,,42228429.0,10.719147484859255,173757952824.25,-17.161379495694902,1.39999999999998,-50.000000000001435,50.51573212018501,0.055319706616406755,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744577,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0
